date,open,high,low,close,volume
2006-01-13,34.5797,34.6868,33.8212,34.1692,2614900
2006-01-17,33.5892,33.8569,33.2144,33.5704,2469800
2006-01-18,33.1073,34.312,32.9645,34.196,4115100
2006-01-19,37.6138,39.2647,37.5156,39.1308,11961800
2006-01-20,38.6846,38.8096,37.4978,37.4978,3890300
2006-01-23,37.587,38.6222,37.5335,37.8904,2686700
2006-01-24,38.2563,39.7466,37.828,39.4521,3203200
2006-01-25,39.5324,40.1571,38.524,39.1041,3410300
2006-01-26,39.577,40.5586,39.2558,40.5586,3588700
2006-01-27,40.5765,42.04,40.4605,41.335,4675300
2006-01-30,41.4956,42.0311,41.3618,41.8169,2590900
2006-01-31,41.6473,41.9061,40.9691,41.4332,3139800
2006-02-01,41.2101,42.3434,41.2011,41.8437,2129800
2006-02-02,41.7812,42.388,40.8888,41.0584,2768900
2006-02-03,41.0137,41.9418,40.6033,41.2547,1742300
2006-02-06,41.4064,41.8347,40.7996,41.808,2023500
2006-02-07,41.808,42.0311,40.6836,41.3618,1620700
2006-02-08,41.7187,42.3166,41.4242,42.3077,2374600
2006-02-09,42.629,43.3161,42.0132,42.0132,5993100
2006-02-10,41.9686,42.861,40.6479,42.861,4611900
2006-02-13,42.7896,42.8431,41.2725,41.451,1955000
2006-02-14,41.4599,41.9597,40.871,41.8169,2189900
2006-02-15,41.6473,42.6736,41.1298,42.6022,3048000
2006-02-16,43.0216,43.3429,40.9513,41.219,4308200
2006-02-17,41.1565,41.2904,39.6306,39.818,4122400
2006-02-21,39.934,39.9964,38.881,39.7823,3097500
2006-02-22,39.9875,39.9875,38.2831,39.3807,3498800
2006-02-23,39.3004,39.6752,38.5419,38.7293,2414500
2006-02-24,38.7828,39.7109,38.6489,39.0416,2513100
2006-02-27,37.8726,38.408,37.4799,37.828,5676100
2006-02-28,37.8369,38.4615,37.5245,38.4615,3662500
2006-03-01,38.3723,40.282,38.1581,39.8626,4685300
2006-03-02,39.577,40.5586,39.4789,40.1481,2618500
2006-03-03,39.4878,40.1838,38.9434,39.113,2558400
2006-03-06,39.0505,39.5592,38.3545,38.4883,1748800
2006-03-07,38.3723,38.6757,37.1051,37.6584,2098500
2006-03-08,37.6316,37.9261,36.5429,37.3014,2924600
2006-03-09,37.4799,37.9707,36.9623,36.9802,2189200
2006-03-10,37.0605,37.2479,36.2038,36.5518,1834800
2006-03-13,37.3193,37.5424,36.5072,37.2211,3036100
2006-03-14,37.1051,39.2111,37.0962,38.9434,3439100
2006-03-15,38.997,40.5676,38.7828,40.514,4907600
2006-03-16,40.5943,40.5943,38.2831,38.2831,4036300
2006-03-17,38.2831,38.872,37.9707,38.3009,3639800
2006-03-20,38.3812,39.1041,37.9618,38.4526,1767400
2006-03-21,38.4526,39.2468,37.5692,37.6584,3423000
2006-03-22,37.0962,37.8547,36.7392,37.5959,2946500
2006-03-23,37.5959,38.408,37.4353,38.0421,1745900
2006-03-24,38.176,38.988,38.0778,38.9702,1600100
2006-03-27,39.0059,39.5056,38.4972,38.524,1492300
2006-03-28,38.4437,38.524,37.2301,37.4978,2291800
2006-03-29,37.4978,38.4883,37.3818,38.4169,1910500
2006-03-30,38.4615,39.1397,38.1671,38.4883,1486500
2006-03-31,38.5954,39.0416,37.8904,38.3723,1377300
2006-04-03,38.4883,39.2647,38.1046,38.6311,3274200
2006-04-04,38.7917,38.8274,37.7209,37.828,2302000
2006-04-05,38.0154,39.4699,37.9261,39.2468,2380000
2006-04-06,39.3539,40.9156,39.2111,40.6657,4718300
2006-04-07,40.6746,41.3082,39.9607,40.4069,3660000
2006-04-10,39.8001,40.2909,39.3539,39.8358,3486600
2006-04-11,39.8893,40.1481,39.4432,39.9697,2847600
2006-04-12,40.1124,40.2017,39.1665,39.8983,4192400
2006-04-13,41.3796,42.6379,41.219,41.7366,8536300
2006-04-17,41.8258,41.8704,39.9518,40.2731,2740300
2006-04-18,40.4605,41.915,40.2909,41.7187,2797000
2006-04-19,41.8169,42.6914,41.3261,42.5308,3009600
2006-04-20,41.9507,43.0037,41.7901,42.6379,3695500
2006-04-21,42.7807,43.1465,41.1387,41.335,2892400
2006-04-24,41.4153,42.2809,40.871,42.0578,2753900
2006-04-25,42.2809,42.6914,41.9864,42.3255,2069100
2006-04-26,42.3612,42.8342,42.0757,42.5933,1877900
2006-04-27,42.5219,44.146,41.7276,43.6195,4453300
2006-04-28,43.5303,43.8515,43.0305,43.6195,2753500
2006-05-01,43.5749,43.8872,43.0841,43.1376,2321800
2006-05-02,43.2268,43.8604,42.8342,43.3161,1499200
2006-05-03,43.4678,46.3859,43.3607,46.3056,7094700
2006-05-04,46.2609,47.7691,46.136,47.2693,5451400
2006-05-05,47.305,47.9565,46.8321,47.7334,2675000
2006-05-08,47.4478,47.778,46.1985,46.368,2487400
2006-05-09,46.1895,47.6798,45.556,47.5727,3820700
2006-05-10,47.5638,47.5638,46.1806,46.252,3368000
2006-05-11,44.8421,45.4132,43.325,43.6641,4828000
2006-05-12,43.3696,44.3066,43.1198,43.5838,3418100
2006-05-15,43.2982,43.9229,41.9507,42.4772,2391100
2006-05-16,42.4326,43.3161,42.3434,43.2625,2525600
2006-05-17,42.2452,43.093,41.9418,42.3434,3185600
2006-05-18,42.3969,43.5303,41.567,41.6206,2163800
2006-05-19,41.5938,42.8342,41.5313,42.4862,3103900
2006-05-22,42.1132,42.2095,40.7996,41.7366,2900500
2006-05-23,42.1738,42.3702,39.6752,39.7644,3162600
2006-05-24,39.7287,41.3172,39.4432,40.8442,4023000
2006-05-25,41.2725,41.3885,39.818,40.3266,2438000
2006-05-26,40.3802,40.5765,39.7109,40.282,1689300
2006-05-30,39.0416,39.818,38.7649,38.8185,2916100
2006-05-31,39.4164,40.0054,38.8185,39.9697,3011800
2006-06-01,39.9786,41.4064,39.818,41.3975,2618200
2006-06-02,41.6295,41.915,39.7644,40.3266,2401700
2006-06-05,40.2463,40.7639,39.7555,39.9429,1878600
2006-06-06,39.8358,40.282,39.3004,40.1035,2772000
2006-06-07,40.0455,41.0405,39.6127,39.6216,3047700
2006-06-08,39.4789,39.7912,37.7744,38.7203,5004000
2006-06-09,38.7739,39.9429,38.5954,39.1397,2233200
2006-06-12,38.4615,39.0416,37.0694,37.1854,2045800
2006-06-13,37.1587,37.9261,37.0784,37.2479,2738200
2006-06-14,37.3104,39.4878,37.3104,38.5775,5082900
2006-06-15,38.8631,41.6116,38.8631,41.2101,4320200
2006-06-16,40.978,41.1744,39.9518,40.2017,2699600
2006-06-19,40.2374,41.0048,39.6573,39.7912,1623000
2006-06-20,39.8447,40.5676,39.2736,39.5949,1384700
2006-06-21,39.7555,41.6116,39.5592,40.755,2105400
2006-06-22,40.6568,41.6116,39.8358,40.2552,1779800
2006-06-23,40.0054,40.1392,38.176,38.3634,3997900
2006-06-26,38.4526,39.3004,38.3545,39.1219,1734400
2006-06-27,39.934,41.0851,39.4432,39.7644,4280800
2006-06-28,40.0678,40.3534,39.3985,40.2909,1839600
2006-06-29,40.1481,41.7812,39.5235,41.7812,2779300
2006-06-30,41.9507,42.2988,41.1298,41.692,1969300
2006-07-03,42.0221,42.3523,41.7455,42.1738,661700
2006-07-05,42.0846,42.0846,40.6033,41.0673,1874700
2006-07-06,41.219,41.4599,40.4605,40.7014,2161800
2006-07-07,40.2731,40.6479,39.345,39.7466,2713000
2006-07-10,39.9697,40.7724,37.703,37.9261,3879600
2006-07-11,37.4353,39.818,37.2658,39.8001,5200500
2006-07-12,39.7466,39.8626,37.4264,38.0957,3414800
2006-07-13,38.1671,39.229,37.5245,37.9707,3757800
2006-07-14,38.06,38.4437,37.0962,38.0867,2740200
2006-07-17,38.0064,38.3634,37.123,37.703,2493300
2006-07-18,37.5692,38.4883,36.2217,37.8815,2774700
2006-07-19,37.9306,40.3266,37.8904,40.1035,5008000
2006-07-20,38.5597,38.64,34.4994,35.1062,12599300
2006-07-21,34.7225,34.7492,32.7146,33.6427,6014800
2006-07-24,33.7855,35.4631,33.7765,34.776,4464600
2006-07-25,35.0348,35.4007,34.3566,34.9009,2666800
2006-07-26,34.9273,34.9273,33.9639,34.2674,3728500
2006-07-27,34.3298,35.9272,34.3298,35.3561,4032600
2006-07-28,35.597,37.007,35.4453,36.6589,3691500
2006-07-31,36.3198,37.2568,36.1324,37.123,3454900
2006-08-01,36.6679,36.7258,34.9902,35.249,2804500
2006-08-02,35.4453,36.3912,35.1419,36.186,2672900
2006-08-03,35.8736,37.3907,35.5167,36.9088,2477200
2006-08-04,37.3907,37.7833,34.7135,35.249,3401400
2006-08-07,35.3293,35.6595,34.7582,35.2757,2590800
2006-08-08,35.3114,35.6059,34.4637,34.8296,2307000
2006-08-09,35.249,36.3912,35.1151,35.4988,3001900
2006-08-10,35.3293,36.2038,35.0527,35.945,2401800
2006-08-11,35.3293,35.7041,34.4548,34.8385,1997500
2006-08-14,35.1597,35.945,34.4994,35.3739,1962000
2006-08-15,36.0343,36.9534,35.7398,36.7392,2241500
2006-08-16,36.8285,37.4799,35.954,37.4264,2935000
2006-08-17,37.2122,37.703,36.6054,36.7571,2742200
2006-08-18,36.6589,37.3282,36.1057,37.1676,1758100
2006-08-21,36.8106,36.998,36.1324,36.3466,1936000
2006-08-22,36.2931,36.7749,35.365,35.8558,2646100
2006-08-23,36.0075,36.5786,35.3828,36.2306,1885900
2006-08-24,36.302,36.5786,35.8023,36.2574,1572400
2006-08-25,36.0075,36.6857,35.4631,35.5167,2128100
2006-08-28,35.4453,35.9183,35.1954,35.6595,1694400
2006-08-29,35.8379,36.1414,35.5256,35.8469,3763900
2006-08-30,36.0789,38.8988,35.9718,38.4794,5249000
2006-08-31,38.4615,38.8185,37.7387,38.1314,3114400
2006-09-01,38.4615,38.4794,37.3639,37.5067,2600800
2006-09-05,37.6227,37.6941,36.5072,37.5692,2779400
2006-09-06,37.5245,37.5245,35.7755,35.9361,3269800
2006-09-07,35.9272,36.1235,34.9545,35.4275,4391200
2006-09-08,35.4275,35.6773,34.8117,35.1954,2817200
2006-09-11,34.8385,35.5792,34.7135,35.1151,3360300
2006-09-12,35.4631,38.3009,35.2936,38.06,5399200
2006-09-13,37.8369,38.4615,37.4621,37.8101,3500800
2006-09-14,37.5335,38.0689,37.1676,37.4532,2626100
2006-09-15,37.7476,38.5151,36.8017,37.0962,4220300
2006-09-18,37.0694,38.0689,36.6322,37.1051,3845000
2006-09-19,37.2881,37.6406,36.2502,36.9266,3057800
2006-09-20,37.3728,38.0957,37.1408,37.9618,4517300
2006-09-21,38.1849,38.1849,36.6768,36.7125,3326800
2006-09-22,36.8463,37.2836,36.4715,36.9088,3181700
2006-09-25,38.1224,40.406,37.5335,40.1928,6680900
2006-09-26,40.1571,40.9691,39.7912,40.8174,4399400
2006-09-27,40.5676,40.9691,39.8893,40.4337,4305500
2006-09-28,40.5229,41.5046,40.1214,40.9513,3176500
2006-09-29,40.9602,41.1476,40.2909,40.4515,2145900
2006-10-02,40.6746,40.8263,39.6573,39.7376,2892300
2006-10-03,39.5413,40.1035,38.9791,40.0589,3581000
2006-10-04,39.8447,42.0489,39.809,41.924,3482000
2006-10-05,41.924,41.9597,41.2636,41.9329,2491300
2006-10-06,41.799,43.1376,41.2904,42.5576,4289300
2006-10-09,42.6959,43.441,42.388,42.4772,4090200
2006-10-10,42.5888,42.6468,41.5313,41.9507,3648700
2006-10-11,41.7366,43.8158,41.683,42.9413,10798700
2006-10-12,43.2268,43.6552,41.7187,43.1822,10408600
2006-10-13,42.745,46.3769,42.745,46.1003,9277200
2006-10-16,46.1717,46.7874,45.5203,46.4751,5589000
2006-10-17,45.6809,45.8504,44.61,45.4578,5035000
2006-10-18,44.7974,45.0205,43.0484,43.7533,4441700
2006-10-19,43.5392,44.5922,43.2001,44.4226,3355700
2006-10-20,44.2442,44.2888,42.1649,43.2179,2964600
2006-10-23,43.2804,45.0116,43.2358,44.4583,3983600
2006-10-24,44.3959,44.7528,43.8694,44.2174,2141600
2006-10-25,44.3691,45.8237,44.3334,45.5203,3491900
2006-10-26,45.8951,46.1806,44.9224,45.7344,2768800
2006-10-27,45.6898,45.7077,43.3518,43.4946,3249500
2006-10-30,43.325,45.2882,43.3072,44.5476,3483700
2006-10-31,44.8688,44.8688,43.6998,44.1281,2925700
2006-11-01,44.4226,44.7885,42.861,43.2625,3345300
2006-11-02,42.8877,43.9497,42.5219,43.093,2524000
2006-11-03,43.682,43.9586,42.6646,43.7177,2951700
2006-11-06,43.7355,45.0384,43.7355,44.2977,2228700
2006-11-07,44.1906,46.0646,44.1906,45.2258,3442400
2006-11-08,44.9402,45.6095,44.5208,44.7439,2929600
2006-11-09,45.1098,45.2615,43.8069,43.8604,2808000
2006-11-10,43.9497,44.726,43.7266,44.7082,2119600
2006-11-13,44.735,47.7334,44.6636,47.5192,6299500
2006-11-14,47.1265,49.2415,46.2699,49.1165,7119700
2006-11-15,49.0809,49.3932,48.1885,48.7685,4812600
2006-11-16,48.7864,48.8042,47.2336,48.5722,4820300
2006-11-17,48.358,48.4937,47.6887,48.4919,2833900
2006-11-20,48.5722,50.9102,48.2331,50.5087,4686500
2006-11-21,49.6787,49.9732,48.9113,49.2683,3851200
2006-11-22,49.536,49.9732,48.9657,49.7501,1920900
2006-11-24,49.2772,50.1249,49.063,49.652,1013700
2006-11-27,49.3753,49.5092,47.2961,47.3675,3496300
2006-11-28,47.0641,47.9297,46.7517,47.5192,3828200
2006-11-29,48.1787,48.3134,46.0646,46.9927,4564100
2006-11-30,46.7428,47.4032,46.1806,46.9391,4858500
2006-12-01,46.5733,47.1979,45.1098,46.0378,4736000
2006-12-04,45.8504,48.3223,45.5916,47.9921,5776300
2006-12-05,48.1171,48.7061,47.6887,47.9921,3477900
2006-12-06,47.8137,48.5454,47.3407,47.8315,2360000
2006-12-07,47.894,48.4473,46.9481,47.4121,3113700
2006-12-08,47.1087,48.01,46.4126,47.2604,2291600
2006-12-11,47.3675,48.2063,46.9481,47.3853,1667500
2006-12-12,47.2961,47.8761,46.4662,47.2604,1957200
2006-12-13,47.5995,47.7155,46.0289,46.1985,2911900
2006-12-14,46.4573,48.1171,46.3145,47.5906,3474800
2006-12-15,47.8137,48.3134,47.0373,47.5995,3519700
2006-12-18,48.01,48.6793,47.4656,47.6977,2515700
2006-12-19,47.2426,47.2515,45.4846,45.7701,4058300
2006-12-20,45.8951,46.5376,45.0205,45.1098,3289900
2006-12-21,45.1544,45.5649,44.2442,44.6636,2641500
2006-12-22,44.3959,45.1633,44.3155,44.4405,1527600
2006-12-26,44.3334,45.0562,44.3066,44.7439,1016300
2006-12-27,44.1415,45.431,44.0568,45.2525,1807600
2006-12-28,45.3686,45.8609,44.9581,45.7077,2102200
2006-12-29,45.8058,46.2877,45.083,45.1722,1978300
2007-01-03,45.4667,45.94,43.3875,44.1371,4452100
2007-01-04,44.7082,46.7339,44.5743,46.3323,4792900
2007-01-05,46.02,46.2699,45.1098,46.2699,3231000
2007-01-08,46.2966,47.1622,45.6095,45.7612,3363500
2007-01-09,46.2699,46.2699,44.9581,45.672,3505200
2007-01-10,45.3418,47.2158,44.967,47.0284,4162300
2007-01-11,46.9391,48.1439,46.9391,47.7423,3258300
2007-01-12,47.421,48.7596,47.3675,48.6704,3799100
2007-01-16,48.0278,48.5811,46.9391,47.5192,3645000
2007-01-17,47.0462,48.7953,46.8678,48.3045,5400700
2007-01-18,43.325,43.673,40.9522,41.2458,18403800
2007-01-19,41.2725,42.5576,41.1119,42.1917,6530400
2007-01-22,42.5486,42.5843,41.7187,41.8526,4532500
2007-01-23,41.5402,42.3255,41.4599,41.5759,3618600
2007-01-24,41.7633,42.977,41.7633,42.852,3120600
2007-01-25,42.504,42.8342,41.8258,42.0935,3795100
2007-01-26,42.156,43.2625,41.9507,42.2898,4426600
2007-01-29,42.0489,42.5308,41.0494,41.9597,4380900
2007-01-30,41.9418,41.9418,41.0762,41.3796,3724300
2007-01-31,41.0494,41.219,39.9875,40.8799,5101000
2007-02-01,40.9067,41.1565,40.2017,40.4248,4428100
2007-02-02,40.8531,41.1833,40.398,40.8085,4153200
2007-02-05,41.2011,41.5849,40.6033,41.4064,4676800
2007-02-06,41.1922,41.3885,40.3891,40.7817,3837400
2007-02-07,41.2725,42.0132,40.871,41.2725,3535300
2007-02-08,41.335,41.3796,40.7639,40.7817,2659800
2007-02-09,40.9156,41.2458,38.9613,39.2736,7487500
2007-02-12,39.1933,39.3718,38.6668,38.756,3900900
2007-02-13,39.0416,39.4521,38.8631,39.3093,3372900
2007-02-14,39.6306,40.2463,39.2736,39.934,3707000
2007-02-15,39.809,40.6746,39.809,40.282,2792300
2007-02-16,40.2374,40.4872,39.9429,40.3623,2318300
2007-02-20,39.5235,39.7019,38.9434,39.3718,3750700
2007-02-21,39.2156,39.8893,39.1308,39.8269,2598000
2007-02-22,40.1571,40.7817,39.7198,40.1214,2947700
2007-02-23,40.5586,41.1208,40.2017,40.862,4766800
2007-02-26,42.4951,42.5665,41.3082,41.5224,4348600
2007-02-27,40.3445,41.3885,39.5145,39.8715,4806900
2007-02-28,40.1481,40.514,39.5056,39.8537,3552600
2007-03-01,38.997,39.8626,38.6043,39.5235,4399900
2007-03-02,39.3985,39.7644,38.756,38.8185,2894200
2007-03-05,38.5954,39.6752,38.4615,38.8078,4679200
2007-03-06,39.0862,39.3539,38.786,39.0416,3405500
2007-03-07,39.1219,40.2195,38.8631,39.5502,3632600
2007-03-08,40.4248,41.1922,40.2731,40.3266,3535800
2007-03-09,40.9067,40.9334,40.1928,40.6122,3358700
2007-03-12,40.6479,41.4064,40.5765,41.2904,2776100
2007-03-13,41.219,41.2547,39.9607,39.9786,3217300
2007-03-14,39.934,40.7014,39.5592,40.5586,3091600
2007-03-15,40.4872,40.9513,40.3088,40.6925,2388100
2007-03-16,40.5319,40.8174,39.9429,40.6389,3279500
2007-03-19,41.0405,41.0494,39.9964,40.2017,2970200
2007-03-20,40.2106,40.7639,39.934,40.7639,2330900
2007-03-21,40.9334,42.0132,40.4783,41.7901,3054900
2007-03-22,41.9329,41.9954,41.4332,41.6652,2114800
2007-03-23,41.5224,42.7985,41.5224,42.2274,2835400
2007-03-26,42.4148,42.977,42.156,42.9056,2906800
2007-03-27,42.5219,43.4678,42.2452,43.1822,3079100
2007-03-28,42.9056,43.7266,42.745,42.9948,3581400
2007-03-29,43.325,43.673,41.567,42.0757,3676300
2007-03-30,42.2542,42.7807,41.8526,42.2452,3240100
2007-04-02,42.2943,42.9413,41.8704,42.3791,2793200
2007-04-03,42.5576,43.093,41.8615,42.7717,3107900
2007-04-04,43.2536,43.8694,43.209,43.7801,3897200
2007-04-05,43.7712,44.1638,43.6373,44.0835,2118700
2007-04-09,44.1817,44.7617,43.557,44.0211,2980500
2007-04-10,43.9943,45.2704,43.6999,45.0741,4133100
2007-04-11,45.1276,45.9218,44.7865,44.8331,4786500
2007-04-12,45.4935,46.3056,45.3507,45.4935,8242500
2007-04-13,44.8153,46.4394,44.2977,46.2788,9606100
2007-04-16,46.716,46.7607,45.7523,46.7517,3547500
2007-04-17,46.6268,46.6714,46.0735,46.2966,2432200
2007-04-18,46.2342,47.5549,46.1895,47.0105,3169100
2007-04-19,46.4037,47.8583,46.2342,47.1979,3628700
2007-04-20,47.7066,47.8226,46.9481,47.0908,3200600
2007-04-23,47.1265,47.5013,46.9213,47.2693,2007200
2007-04-24,47.5995,47.894,47.1712,47.662,3018900
2007-04-25,47.8137,48.3045,47.5638,48.1974,2752200
2007-04-26,47.9832,49.0273,47.9208,49.0005,2995200
2007-04-27,48.5722,49.3753,48.358,48.599,3569200
2007-04-30,48.4562,49.527,47.8851,47.9921,3446600
2007-05-01,48.2152,48.9381,47.8494,48.7685,2757200
2007-05-02,48.7239,49.2147,48.474,48.5543,2819100
2007-05-03,48.5633,49.3039,48.4919,49.0095,2569900
2007-05-04,49.0184,50.0089,48.9827,49.7055,3023000
2007-05-07,49.4913,49.7055,49.0809,49.1879,1960500
2007-05-08,48.8578,48.8756,47.9832,48.2956,3392400
2007-05-09,48.2688,49.0095,47.7691,48.8399,3429000
2007-05-10,48.5008,48.6347,47.1533,47.2693,4020600
2007-05-11,47.3853,48.2242,47.3139,48.126,2746100
2007-05-14,48.3491,48.5187,47.546,47.9029,2238800
2007-05-15,47.7244,48.3937,47.3139,47.4656,3110500
2007-05-16,46.3145,46.7428,45.4132,46.1182,5285000
2007-05-17,46.1895,46.3769,45.4756,45.9129,3265000
2007-05-18,46.0111,46.2252,45.3329,46.1092,3049800
2007-05-21,46.0111,47.0998,45.7969,46.2877,2871500
2007-05-22,46.1895,46.4394,45.5381,45.8237,3968800
2007-05-23,46.0825,46.5019,45.2793,45.3507,3566700
2007-05-24,45.2525,47.5013,45.2347,46.7964,8151700
2007-05-25,46.841,47.4389,46.4305,47.2872,2861600
2007-05-29,47.2872,47.9118,46.9213,47.5281,2803200
2007-05-30,47.1801,47.5549,46.5376,47.5549,3164500
2007-05-31,47.5103,48.3402,47.4656,47.9386,3877800
2007-06-01,48.0278,48.7685,47.9208,48.2242,2491600
2007-06-04,48.0992,49.0273,47.7691,48.7685,2699300
2007-06-05,48.6971,48.9559,47.4746,48.01,2726600
2007-06-06,47.6977,48.0011,46.8142,46.9302,1992500
2007-06-07,46.6893,47.0552,45.5113,45.6095,3320100
2007-06-08,45.547,46.6893,45.3592,46.5643,2454400
2007-06-11,46.4751,46.4751,45.6006,45.9843,2471500
2007-06-12,45.6987,47.2515,45.4667,46.3859,4344400
2007-06-13,46.6179,47.1176,46.3056,46.6804,2557800
2007-06-14,46.8499,47.9029,46.7071,47.6084,2282800
2007-06-15,48.0814,48.4205,47.6084,48.1082,3203200
2007-06-18,48.1885,48.574,47.8404,47.8494,1699500
2007-06-19,47.8494,47.9029,47.2069,47.5817,1812700
2007-06-20,47.546,48.0278,46.9481,47.1622,2363400
2007-06-21,47.1176,48.715,46.9659,48.1885,4290100
2007-06-22,48.1349,48.7061,47.3586,47.3943,2967500
2007-06-25,47.4389,47.6084,46.5822,46.7607,2291400
2007-06-26,47.0284,47.1176,45.5381,45.779,3598500
2007-06-27,45.5515,46.3412,45.4042,46.2966,2741000
2007-06-28,45.5693,46.02,45.3418,45.5827,3407200
2007-06-29,45.8326,46.1092,45.5827,45.8683,3136500
2007-07-02,46.136,46.9838,45.8951,46.1092,2088900
2007-07-03,46.3412,46.5911,46.02,46.1271,1014500
2007-07-05,46.1003,46.4037,45.6452,46.2163,1434800
2007-07-06,46.4037,46.5019,45.9754,46.3591,1380200
2007-07-09,46.5643,47.073,45.9397,46.4662,1782400
2007-07-10,46.2788,46.9838,46.2252,46.2431,2210900
2007-07-11,45.8683,46.5733,45.6898,46.4037,1930800
2007-07-12,46.8767,47.9208,46.4305,47.8672,2564600
2007-07-13,47.9118,48.6168,47.6977,48.4651,2394300
2007-07-16,48.474,48.9648,48.0903,48.59,1861400
2007-07-17,48.947,54.2745,48.9024,53.5249,12174500
2007-07-18,52.3023,52.4273,51.0619,51.8651,5781600
2007-07-19,52.3916,52.8735,51.9097,52.6682,2323800
2007-07-20,52.7128,53.632,52.454,52.7931,2534400
2007-07-23,53.3018,53.5695,52.2131,52.579,1786300
2007-07-24,52.3559,52.3559,50.4194,50.8655,3499700
2007-07-25,51.2761,52.4183,49.9911,52.1149,4699400
2007-07-26,51.5706,51.7044,50.0892,50.8924,3450900
2007-07-27,51.1333,52.0703,50.7407,50.7496,2575300
2007-07-30,50.8656,52.2845,50.705,51.526,2672500
2007-07-31,52.6861,53.4535,51.6063,51.6152,4258700
2007-08-01,52.231,52.2488,50.3837,51.6777,3253600
2007-08-02,52.0525,52.1685,50.6782,51.0709,2590300
2007-08-03,51.0709,51.3743,48.9202,48.9202,2849800
2007-08-06,49.3129,51.3564,48.9202,51.285,3564600
2007-08-07,51.294,51.8472,50.1785,51.3921,1956400
2007-08-08,51.7848,53.3553,51.5081,52.3202,3445600
2007-08-09,51.758,52.8288,48.9738,49.3575,4037400
2007-08-10,48.9202,49.5627,46.9838,49.1165,3679100
2007-08-13,49.5181,50.232,48.1974,48.3223,2750900
2007-08-14,48.2331,49.1344,47.1979,47.3139,2265600
2007-08-15,46.4037,47.9743,45.8504,45.9575,3380700
2007-08-16,45.5738,47.073,45.0651,46.6982,3634700
2007-08-17,47.2515,49.5984,46.8678,48.2956,3188100
2007-08-20,48.2152,48.6168,47.5727,48.4562,1486300
2007-08-21,48.2331,48.9738,47.7423,47.8583,1834600
2007-08-22,48.2956,48.9738,47.3586,48.6614,1743300
2007-08-23,48.8131,48.872,47.6263,47.778,1448200
2007-08-24,47.5638,48.6793,47.5549,48.6793,1303800
2007-08-27,48.6257,48.6257,47.1801,47.9921,2117400
2007-08-28,47.3318,47.9921,46.6536,46.8499,2316000
2007-08-29,47.2961,48.4116,46.8588,48.0278,1721700
2007-08-30,47.7066,47.9386,46.8053,46.9124,1776800
2007-08-31,47.653,47.9297,46.6714,47.8583,1936100
2007-09-04,47.6263,49.0005,47.5727,48.5543,1757500
2007-09-05,48.4116,48.6347,46.7874,47.1801,1993400
2007-09-06,47.4746,48.0814,47.1533,47.9743,1410900
2007-09-07,47.3943,47.537,46.1538,46.5019,1353700
2007-09-10,46.9481,47.4656,46.1092,46.6804,2059200
2007-09-11,47.1265,47.3229,46.5376,47.0641,1227600
2007-09-12,47.1176,47.1176,44.6011,44.6457,2980600
2007-09-13,45.1187,45.7344,44.619,44.9759,2884700
2007-09-14,44.7082,45.2615,44.1549,44.9581,2310800
2007-09-17,44.7528,46.6893,44.7528,45.9575,2465300
2007-09-18,46.1003,47.6977,45.9486,47.5281,1606800
2007-09-19,47.9654,48.715,46.6179,46.9481,2058000
2007-09-20,46.2609,47.4389,46.0914,47.3318,1880100
2007-09-21,47.7244,48.3134,47.5638,48.0189,2654500
2007-09-24,48.1885,48.1885,47.2782,47.6977,1749300
2007-09-25,47.4746,48.6257,47.3764,48.3491,1525100
2007-09-26,48.4026,49.0452,47.2069,47.43,2399900
2007-09-27,47.537,47.8315,46.6268,47.1712,1796100
2007-09-28,47.2336,48.0903,47.1712,47.5281,1857100
2007-10-01,47.7869,50.5444,47.653,50.3302,2955900
2007-10-02,50.4194,50.4194,49.4289,50.0357,1702900
2007-10-03,49.7501,49.7501,47.778,48.4606,2692800
2007-10-04,48.4562,48.7239,47.073,47.6084,2209000
2007-10-05,47.8494,48.6168,47.4746,48.1528,1317900
2007-10-08,48.2331,49.0719,47.7958,48.5811,1136800
2007-10-09,48.5454,48.947,47.1801,47.9832,2845700
2007-10-10,47.894,49.3218,47.4567,49.0898,3763900
2007-10-11,50.7139,51.0441,47.305,47.9208,5594900
2007-10-12,48.3937,49.8661,48.3937,48.8131,2504500
2007-10-15,48.9291,49.0541,48.1528,48.7864,2329900
2007-10-16,48.5454,50.0089,48.4116,49.7412,3217200
2007-10-17,50.2231,51.4546,49.5538,50.0535,3454300
2007-10-18,49.5181,49.6698,48.7417,49.536,2028400
2007-10-19,49.4913,49.6431,47.8851,47.9297,2576600
2007-10-22,47.8494,49.1969,47.5192,48.4562,1564800
2007-10-23,47.8315,48.4473,46.8588,48.2688,1872800
2007-10-24,47.6084,48.1885,46.4841,47.5817,2104500
2007-10-25,47.4656,47.4656,44.1549,44.6368,5435700
2007-10-26,44.4405,44.7707,43.0127,43.6463,4286200
2007-10-29,43.9229,45.1544,43.7801,45.1455,2948900
2007-10-30,44.7082,45.7612,44.5922,44.6368,2698300
2007-10-31,44.8242,44.9313,44.0746,44.7974,2200300
2007-11-01,44.5119,44.7796,43.5838,43.5838,2241600
2007-11-02,44.2352,44.262,43.0394,43.4142,1898600
2007-11-05,43.0127,43.3696,42.2631,42.9502,2331200
2007-11-06,43.2804,43.3518,42.2274,42.5754,2309000
